,Date,Heures,Consommation,Fioul,Charbon,Gaz,nucleaire,Eolien,Solaire,Hydraulique,Pompage,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique,Fioul - TAC,Fioul - Autres,Gaz - TAC,Gaz - CCG,Gaz - Autres,Hydraulique - Lacs,Hydraulique - STEP turbinage, Stockage batterie,Eolien terrestre,Eolien offshore
France,2022-11-22,10:30,63366,85,580,7324,31817,12130,3364,7298,-15,-323,60,1934,2400,-3666,-1720,854,0,14,131,4709,1497,1346,1292,0,0,0
France,2022-11-22,10:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,11:00,63188,85,577,7254,31828,12345,3867,6786,-15,-651,59,1812,2543,-3366,-2085,404,0,14,131,4624,1505,1398,758,0,0,0
France,2022-11-22,11:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,11:30,63133,85,582,7406,31823,12587,4360,6305,-15,-1114,59,1812,2543,-3366,-2085,358,0,14,88,4811,1501,976,947,0,0,0
France,2022-11-22,11:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,12:00,63169,85,591,7302,31818,12853,4499,6062,-16,-1160,59,1180,2543,-3885,-2293,48,0,14,87,4675,1514,867,803,0,0,0
France,2022-11-22,12:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,12:30,62091,84,597,7358,31823,13037,4563,6082,-15,-2572,59,1180,2543,-3885,-2293,-135,0,14,91,4718,1508,717,939,0,0,0
France,2022-11-22,12:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,13:00,60986,83,599,7189,31802,13302,4278,5855,-16,-3238,59,162,2543,-3885,-2385,-601,0,14,93,4530,1506,718,801,0,0,0
France,2022-11-22,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,13:30,60350,82,597,7550,31792,13314,4010,6155,-16,-4258,60,162,2543,-3885,-2385,-603,0,14,93,4891,1514,836,1087,0,0,0
France,2022-11-22,13:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,14:00,59998,83,597,7517,31787,12907,3593,6028,-16,-3640,61,236,2543,-3885,-2185,-1484,0,14,93,4852,1517,736,1183,0,0,0
France,2022-11-22,14:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,14:30,60266,83,598,7815,31790,12755,3160,7634,-16,-4728,62,236,2543,-3885,-2185,-1599,0,14,97,5189,1504,861,2630,0,0,0
France,2022-11-22,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,15:00,59926,82,598,7888,31793,12469,2658,8161,-15,-4870,62,-644,2450,-3885,-2384,671,0,14,97,5263,1502,949,3000,0,0,0
France,2022-11-22,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,15:30,59477,84,599,7973,31817,12387,2047,7834,-15,-4430,64,-644,2450,-3885,-2384,608,0,14,97,5334,1509,895,2539,0,0,0
France,2022-11-22,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,16:00,58855,84,556,8029,31824,12185,1268,7768,-15,-4011,64,-1360,2450,-3797,-1493,1089,0,14,97,5394,1510,1073,2230,0,0,0
France,2022-11-22,16:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,16:30,58570,84,519,8036,31816,11641,521,8115,-15,-3324,65,-1360,2450,-3797,-1493,1089,0,14,97,5383,1520,1204,2311,0,0,0
France,2022-11-22,16:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,17:00,59111,84,580,8225,31824,11219,81,8780,-15,-2837,67,-2719,2150,-1717,-621,2402,0,14,97,5549,1520,1240,2703,0,0,0
France,2022-11-22,17:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,17:30,61234,84,542,8107,31839,11066,2,8885,-15,-450,66,-2719,2150,-1717,-621,2406,0,14,97,5443,1507,1243,2543,0,0,0
France,2022-11-22,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,18:00,63179,85,558,8262,31822,10853,1,10081,-15,359,66,-2978,1900,-706,-1088,6227,0,14,97,5582,1519,1670,3280,0,0,0
France,2022-11-22,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,18:30,64722,85,499,8076,31827,10844,1,9239,-62,3034,65,-2978,1900,-706,-1088,6306,0,14,97,5398,1512,1466,2514,0,0,0
France,2022-11-22,18:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,19:00,66192,85,520,8179,31850,10722,1,10318,-70,3432,65,-3015,1900,-1258,-1527,7959,0,14,97,5454,1523,2021,3004,0,0,0
France,2022-11-22,19:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,19:30,65859,85,519,8246,31877,10561,1,10079,-70,3402,65,-3015,1900,-1258,-1523,7961,0,14,97,5524,1519,1799,3009,0,0,0
France,2022-11-22,19:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,20:00,63848,85,477,7846,31954,10589,1,9195,-70,2594,64,-1175,1900,-3331,-1572,5748,0,14,97,5139,1504,1418,2563,0,0,0
France,2022-11-22,20:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,20:30,61160,84,523,8033,32001,10177,1,8701,-15,493,66,-1175,1900,-3331,-1572,5681,0,14,98,5348,1484,1233,2547,0,0,0
France,2022-11-22,20:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,21:00,58903,84,475,7794,32015,9908,1,7107,-15,357,66,641,1900,-3394,-3490,4829,0,14,97,5116,1478,1026,1232,0,0,0
France,2022-11-22,21:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,21:30,57531,84,525,7448,31839,9856,1,6342,-15,283,66,641,1900,-3394,-3490,4898,0,14,96,4878,1417,825,828,0,0,0
France,2022-11-22,21:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,22:00,55983,84,511,6890,31278,9699,1,5653,-15,720,65,2584,1900,-3782,-3014,4643,0,14,96,4340,1396,670,446,0,0,0
France,2022-11-22,22:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,22:30,56312,84,514,6983,30991,9160,1,5187,-27,2246,67,2584,1900,-3782,-3013,4966,0,14,96,4456,1384,418,283,0,0,0
France,2022-11-22,22:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,23:00,57667,84,527,7369,31045,9061,1,5724,-193,2872,69,3028,1900,-3738,-2934,6136,0,14,96,4780,1425,755,450,0,0,0
France,2022-11-22,23:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-22,23:30,56749,84,510,6233,31028,8909,1,4927,-445,4330,64,3028,1900,-3738,-2934,6153,0,14,93,3727,1395,360,140,0,0,0
France,2022-11-22,23:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,00:00,56252,84,530,5544,31039,8663,1,4693,-446,4967,61,3026,2700,-3176,-3656,6898,0,14,93,3000,1434,268,12,0,0,0
France,2022-11-23,00:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,00:30,54873,83,361,4400,30937,8519,1,4284,-512,5645,51,3026,2700,-3176,-3656,6960,0,14,93,2038,1285,108,9,0,0,0
France,2022-11-23,00:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,01:00,52545,83,362,3713,30863,8263,1,4202,-2031,5933,49,3023,2500,-3230,-3533,7165,0,14,93,1335,1299,106,9,0,0,0
France,2022-11-23,01:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,01:30,52514,84,359,3944,30756,8038,1,5641,-2598,5146,50,3023,2500,-3230,-3533,7223,0,14,93,1502,1358,1736,8,0,0,0
France,2022-11-23,01:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,02:00,52377,84,351,3971,30776,7763,1,5498,-2593,5373,51,2647,2500,-3058,-3325,7331,0,14,93,1527,1363,1660,8,0,0,0
France,2022-11-23,02:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,02:30,52093,83,352,3936,30810,7471,1,5374,-2616,5530,51,2647,2500,-3058,-3325,7237,0,14,89,1523,1349,1659,8,0,0,0
France,2022-11-23,02:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,03:00,50595,84,356,3948,31016,7159,1,4518,-2836,5199,52,2823,2500,-3155,-3466,6780,0,14,89,1536,1347,974,8,0,0,0
France,2022-11-23,03:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,03:30,49935,84,356,3952,30996,6832,1,4123,-2969,5411,53,2823,2500,-3155,-3466,6485,0,14,89,1541,1347,642,8,0,0,0
France,2022-11-23,03:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,04:00,49023,84,359,3903,31041,6707,1,3909,-3337,5217,54,2978,2700,-2951,-3631,5249,0,14,89,1504,1332,435,9,0,0,0
France,2022-11-23,04:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,04:30,48781,83,395,4052,31422,6525,1,4095,-3339,4408,55,2978,2700,-2951,-3633,4857,0,14,89,1672,1314,509,8,0,0,0
France,2022-11-23,04:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,05:00,49100,83,392,4041,31389,6741,1,4142,-3134,4317,54,3028,2700,-2973,-3670,6154,0,14,89,1662,1313,518,8,0,0,0
France,2022-11-23,05:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,05:30,50856,84,470,4055,31499,6750,1,4479,-2942,5319,55,3028,2700,-2973,-3670,5868,0,14,89,1669,1322,639,8,0,0,0
France,2022-11-23,05:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,06:00,52362,83,526,3957,31318,7436,1,4791,-1812,4925,53,3028,2400,-3186,-2385,5191,0,14,89,1549,1342,938,8,0,0,0
France,2022-11-23,06:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,06:30,55605,83,526,4411,31254,7999,1,5884,-248,4557,53,3028,2400,-3186,-2388,4664,0,14,90,1951,1345,1180,450,0,0,0
France,2022-11-23,06:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,07:00,58102,84,544,4840,31680,8589,1,6928,-27,4335,53,2826,2400,-2451,-1998,4559,0,14,90,2350,1362,1276,1302,0,0,0
France,2022-11-23,07:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,07:30,60678,84,524,5372,31983,8957,1,7802,-69,4889,54,2826,2400,-2451,-2003,4327,0,14,93,2868,1367,1065,2096,0,0,0
France,2022-11-23,07:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,08:00,61779,84,550,5495,32166,9203,6,8360,-71,4850,55,2927,2350,-3302,-3087,5775,0,14,93,2981,1378,1153,2518,0,0,0
France,2022-11-23,08:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,08:30,62276,84,575,5642,32228,9254,111,8481,-71,4849,55,2927,2350,-3302,-3087,5800,0,14,93,3119,1382,1284,2423,0,0,0
France,2022-11-23,08:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,09:00,63059,84,561,5554,32216,9488,380,9193,-15,4484,53,2826,2090,-3283,-3200,5494,0,14,93,3037,1378,2213,2222,0,0,0
France,2022-11-23,09:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,09:30,63613,84,572,5416,32237,9790,842,9322,-15,4250,52,2826,2090,-3283,-3200,5729,0,14,92,2897,1383,2323,2327,0,0,0
France,2022-11-23,09:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,10:00,63388,84,524,5046,32087,10097,1607,8294,-19,4557,50,2625,2400,-2966,-2757,5081,0,14,92,2513,1392,1650,1781,0,0,0
France,2022-11-23,10:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,10:30,63274,84,521,4924,32088,10532,2442,7425,-313,4459,49,2625,2400,-2966,-2617,5281,0,14,90,2403,1377,2048,471,0,0,0
France,2022-11-23,10:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,11:00,63098,84,476,4690,32024,10996,3217,6778,-762,4494,47,2928,2543,-2953,-2830,6529,0,14,89,2164,1382,1616,225,0,0,0
France,2022-11-23,11:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,11:30,63251,84,499,4844,31959,11315,3830,5681,-1868,5794,49,2928,2543,-2953,-2830,6607,0,14,88,2278,1427,717,260,0,0,0
France,2022-11-23,11:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,12:00,63489,84,515,4932,31967,11452,4136,5606,-2311,5989,50,2927,2543,-3104,-3048,6335,0,14,92,2350,1445,583,289,0,0,0
France,2022-11-23,12:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,12:30,62415,84,482,4642,31691,11845,4327,5349,-2466,5335,48,2927,2543,-3104,-3048,6335,0,14,94,2125,1394,473,232,0,0,0
France,2022-11-23,12:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,13:00,61121,84,465,4199,31281,11993,4094,5386,-2587,5084,46,2727,2543,-2831,-2563,3200,0,14,93,1710,1404,477,301,0,0,0
France,2022-11-23,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,13:30,60349,84,491,4303,31545,12198,4090,5612,-1984,2878,46,2727,2543,-2831,-2563,3200,0,14,93,1830,1392,522,515,0,0,0
France,2022-11-23,13:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,14:00,59900,84,471,4166,31375,12134,3807,5257,-1600,3090,45,2630,2543,-3198,-3177,2774,0,14,94,1696,1392,505,310,0,0,0
France,2022-11-23,14:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,14:30,59812,84,566,5011,32040,12153,3561,5124,-1271,1415,51,2630,2543,-3198,-3177,2677,0,14,95,2514,1384,451,410,0,0,0
France,2022-11-23,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,15:00,59492,83,564,5317,32095,12222,3089,5234,-1096,847,52,2530,2543,-3290,-2876,68,0,14,93,2793,1407,863,165,0,0,0
France,2022-11-23,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,15:30,58904,83,577,5543,32142,12129,2400,6396,-535,-968,53,2530,2543,-3290,-2876,-23,0,14,91,3043,1389,1618,432,0,0,0
France,2022-11-23,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,16:00,58309,83,579,5565,32206,11741,1554,6790,-522,-833,54,1782,2543,-3271,-3200,1546,0,14,91,3046,1410,1868,557,0,0,0
France,2022-11-23,16:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,16:30,57865,83,605,5530,32135,11456,786,7214,-547,-540,55,1782,2543,-3271,-3200,1386,0,14,91,2961,1445,1895,979,0,0,0
France,2022-11-23,16:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,17:00,58325,83,585,5644,32292,11398,196,7847,-428,-469,55,1261,2543,-3286,-2886,2985,0,14,92,3061,1436,2062,1102,0,0,0
France,2022-11-23,17:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,17:30,60181,492,583,5560,32191,11515,6,8326,-483,863,59,1261,2543,-3286,-2886,3149,376,46,210,2778,1456,2260,1300,0,0,0
France,2022-11-23,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,18:00,62281,538,586,6030,32282,11729,4,8920,-29,1067,61,1464,2494,-2931,-2434,5475,422,46,432,3050,1438,2502,1454,0,0,0
France,2022-11-23,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,18:30,63817,461,461,5747,32077,12139,3,8301,-27,3495,57,1464,2494,-2931,-2434,5729,345,46,386,2802,1449,1737,1503,0,0,0
France,2022-11-23,18:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,19:00,65390,467,576,5618,32342,12387,3,8808,-37,4077,58,2350,2429,-2931,-3012,7143,351,46,387,2673,1446,1550,2164,0,0,0
France,2022-11-23,19:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,19:30,64885,348,595,5255,32349,12777,2,7188,-60,5276,56,2350,2429,-2931,-3012,7325,232,46,369,2307,1459,1125,1099,0,0,0
France,2022-11-23,19:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,20:00,62934,165,588,5210,32114,12849,2,6337,-174,4683,54,2262,2300,-2931,-3700,7207,81,14,243,2400,1450,980,542,0,0,0
France,2022-11-23,20:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,20:30,60920,178,579,5344,31854,12746,2,5861,-1153,4358,56,2262,2300,-2931,-3700,7292,94,14,251,2551,1430,905,406,0,0,0
France,2022-11-23,20:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,21:00,58943,166,488,5116,31577,12713,1,5566,-1895,4063,55,2746,2300,-3112,-3700,7332,82,14,246,2360,1399,776,236,0,0,0
France,2022-11-23,21:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,21:30,57480,82,475,4688,31312,12664,1,4921,-2260,4450,52,2746,2300,-3112,-3700,7479,0,14,156,2141,1393,406,97,0,0,0
France,2022-11-23,21:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,22:00,55922,82,467,3799,31109,12620,1,4751,-2800,4744,47,2444,2494,-2989,-3527,6488,0,14,97,1355,1349,319,6,0,0,0
France,2022-11-23,22:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,22:30,56045,82,512,3886,31729,12316,1,4701,-2696,4362,49,2444,2494,-2989,-3522,7298,0,14,96,1425,1379,370,7,0,0,0
France,2022-11-23,22:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,23:00,57231,82,502,3832,31513,12420,1,4694,-2263,5291,48,3022,2494,-2857,-3700,6972,0,14,97,1354,1395,361,7,0,0,0
France,2022-11-23,23:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-23,23:30,56492,82,477,3662,31294,12384,1,4678,-2669,5423,47,3022,2494,-2857,-3700,7478,0,14,94,1197,1389,358,7,0,0,0
France,2022-11-23,23:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,00:00,55941,82,457,3457,31048,12396,1,4783,-2921,5478,46,3028,2775,-3103,-3700,5056,0,14,94,1019,1363,491,6,0,0,0
France,2022-11-24,00:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,00:30,54568,82,501,3580,31446,12238,1,4789,-2935,3714,46,3028,2775,-3103,-3700,5111,0,14,94,1265,1240,522,6,0,0,0
France,2022-11-24,00:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,01:00,52213,82,456,2901,31180,11854,1,4652,-3272,3201,43,2817,2775,-3103,-3700,4388,0,14,94,586,1238,508,6,0,0,0
France,2022-11-24,01:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,01:30,52344,82,491,3007,31750,11714,1,4843,-3086,2370,43,2817,2775,-3103,-3700,4398,0,14,94,687,1245,672,6,0,0,0
France,2022-11-24,01:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,02:00,52158,82,477,2945,31891,11236,1,4740,-3097,2725,43,2978,2775,-3103,-3699,3915,0,14,94,633,1236,601,6,0,0,0
France,2022-11-24,02:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,02:30,52006,82,362,3224,31593,11383,1,4719,-3052,2526,43,2978,2775,-3103,-3699,3919,0,14,93,912,1232,613,6,0,0,0
France,2022-11-24,02:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,03:00,50741,82,323,3020,31450,11412,1,4439,-3447,2306,41,2998,2775,-2901,-3700,2658,0,14,93,705,1234,415,6,0,0,0
France,2022-11-24,03:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,03:30,49680,82,344,3139,31553,11409,1,4348,-3495,1143,42,2998,2775,-2901,-3700,2588,0,14,93,820,1233,413,6,0,0,0
France,2022-11-24,03:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,04:00,48766,82,347,3082,31573,10831,0,4281,-3466,879,43,2873,2682,-2901,-3700,2454,0,14,93,781,1226,441,6,0,0,0
France,2022-11-24,04:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,04:30,48513,82,318,3011,31803,10560,1,4332,-3249,489,41,2873,2682,-2901,-3700,2182,0,14,93,704,1230,442,6,0,0,0
France,2022-11-24,04:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,05:00,48784,82,319,2931,31911,10185,1,4214,-2927,911,41,3028,2682,-2740,-3459,3391,0,14,93,616,1237,295,6,0,0,0
France,2022-11-24,05:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,05:30,50436,82,427,3320,32014,9763,1,4494,-2865,2036,45,3028,2682,-2740,-3459,3027,0,14,93,1005,1236,320,35,0,0,0
France,2022-11-24,05:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,06:00,52042,82,529,3585,32415,9350,1,4834,-2358,2461,48,3028,2000,-2601,-3279,3706,0,14,93,1258,1245,321,312,0,0,0
France,2022-11-24,06:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,06:30,55716,82,566,4792,32687,9131,1,5403,-584,2494,54,3028,2000,-2601,-3279,3462,0,14,93,2381,1315,417,561,0,0,0
France,2022-11-24,06:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,07:00,58594,83,589,5683,32729,8913,1,6698,-38,2779,57,2739,1850,-2774,-2504,4920,0,15,93,3281,1287,1056,1082,0,0,0
France,2022-11-24,07:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,07:30,61587,83,596,6429,32756,8802,0,7687,-25,4118,61,2739,1850,-2774,-2504,4915,0,15,96,3925,1351,1052,2004,0,0,0
France,2022-11-24,07:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,08:00,62626,94,597,6577,32733,8339,23,9220,-64,3978,60,2422,1700,-2848,-1858,5171,8,15,96,4077,1319,1724,2627,0,0,0
France,2022-11-24,08:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,08:30,62780,212,598,6659,32764,8192,278,9086,-81,3950,62,2422,1700,-2848,-1858,5166,126,15,96,4100,1363,1883,2300,0,0,0
France,2022-11-24,08:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,09:00,63094,252,594,6713,32772,7616,895,8644,-80,4587,63,2576,2000,-2906,-1910,4716,167,15,96,4139,1380,1763,2027,0,0,0
France,2022-11-24,09:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,09:30,62802,338,599,6715,32761,7164,1728,8128,-24,4277,65,2576,2000,-2906,-1910,4717,252,15,95,4151,1371,1669,1662,0,0,0
France,2022-11-24,09:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,10:00,62434,337,598,6716,32770,6568,2530,7133,-25,4691,66,2526,2000,-2824,-1811,4036,251,15,95,4151,1368,1711,715,0,0,0
France,2022-11-24,10:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,10:30,61732,343,600,6648,32770,6219,3300,7015,-26,3753,65,2526,2000,-2824,-1811,4046,256,15,95,4090,1380,1552,687,0,0,0
France,2022-11-24,10:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,11:00,61518,343,587,6606,32764,6024,3798,6622,-26,3680,65,2931,2050,-3172,-1514,3205,256,15,95,4064,1370,1376,536,0,0,0
France,2022-11-24,11:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,11:30,61359,337,597,6215,32748,6125,4199,6903,-25,3151,62,2931,2050,-3172,-1514,3195,251,15,94,3674,1369,1444,854,0,0,0
France,2022-11-24,11:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,12:00,61281,335,599,6074,32768,6023,4596,7066,-25,2729,61,2725,1900,-1986,-2967,2526,249,15,94,3523,1374,1479,990,0,0,0
France,2022-11-24,12:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,12:30,60136,335,539,6262,32766,5913,4762,6523,-26,1950,61,2725,1900,-1986,-3058,2526,249,15,94,3703,1373,1269,707,0,0,0
France,2022-11-24,12:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,13:00,58787,334,510,5935,32757,5946,4604,6400,-25,1188,59,2675,1900,-2325,-3326,1538,248,15,94,3376,1376,1119,709,0,0,0
France,2022-11-24,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,13:30,57987,332,581,6038,32728,6054,4388,6670,-25,75,61,2675,1900,-2325,-3326,1534,246,15,90,3492,1370,1256,864,0,0,0
France,2022-11-24,13:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,14:00,57703,332,603,6058,32713,6620,3931,6277,-25,52,62,3028,1900,-2256,-2782,693,246,15,93,3502,1374,1054,752,0,0,0
France,2022-11-24,14:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,14:30,57762,332,600,6064,32713,7095,3418,6705,-25,-303,61,3028,1900,-2256,-2782,693,246,15,93,3514,1369,1086,985,0,0,0
France,2022-11-24,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,15:00,57554,287,600,6067,32703,7558,2625,6879,-25,-308,61,3028,1900,-3286,-3700,976,201,15,93,3522,1365,1102,1208,0,0,0
France,2022-11-24,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2022-11-24,15:30,57238,161,598,6249,32694,8057,1834,7573,-25,-1073,60,3028,1900,-3286,-3700,514,75,15,92,3721,1357,1161,1769,0,0,0
